"cruise","year","week","TEMPBOT","SALBOT","delta_rho","x_dist","y_dist","predicted"
"3",2006,24.6125116713352,13.5679015778207,31.7335024656396,2.24820931843915,11.2518066886195,100.675583254995,0.346769465791329
"4",2006,33.7640977443609,17.7319145453806,31.682533224079,1.97898355745547,11.476586783457,100.903253092932,0.736933590946377
"5",2006,42.8224101479915,16.4514246046089,31.9570328467336,0.494692478776966,11.054794515363,105.673475158566,0.377927319419021
"1",2007,4.2989417989418,5.259367994291,32.269686844828,0.688359477002122,10.7850457031204,108.066032367921,0.0206520711752982
"2",2007,16.022,7.589892063367,32.00295473896,1.43161324129161,11.4896234417666,101.349643119874,0.394334979575611
"3",2007,24.6125116713352,13.5679015778207,31.7335024656396,2.24820931843915,11.2518066886195,100.675583254995,0.322240232871006
"4",2007,33.7640977443609,17.7319145453806,31.682533224079,1.97898355745547,11.476586783457,100.903253092932,0.591666217489994
"5",2007,42.8224101479915,16.4514246046089,31.9570328467336,0.494692478776966,11.054794515363,105.673475158566,0.37517187613697
"1",2008,4.2989417989418,5.259367994291,32.269686844828,0.688359477002122,10.7850457031204,108.066032367921,0.0208410359906574
"2",2008,16.022,7.589892063367,32.00295473896,1.43161324129161,11.4896234417666,101.349643119874,0.407716534528495
"3",2008,24.6125116713352,13.5679015778207,31.7335024656396,2.24820931843915,11.2518066886195,100.675583254995,0.286074509694941
"4",2008,33.7640977443609,17.7319145453806,31.682533224079,1.97898355745547,11.476586783457,100.903253092932,0.504801697916266
"5",2008,42.8224101479915,16.4514246046089,31.9570328467336,0.494692478776966,11.054794515363,105.673475158566,0.353969814039957
"1",2009,4.2989417989418,5.259367994291,32.269686844828,0.688359477002122,10.7850457031204,108.066032367921,0.0229906818251434
"2",2009,16.022,7.589892063367,32.00295473896,1.43161324129161,11.4896234417666,101.349643119874,0.401126622713341
"3",2009,24.6125116713352,13.5679015778207,31.7335024656396,2.24820931843915,11.2518066886195,100.675583254995,0.24891490568468
"4",2009,33.7640977443609,17.7319145453806,31.682533224079,1.97898355745547,11.476586783457,100.903253092932,0.476200019967478
"5",2009,42.8224101479915,16.4514246046089,31.9570328467336,0.494692478776966,11.054794515363,105.673475158566,0.333000589034629
"1",2010,4.2989417989418,5.259367994291,32.269686844828,0.688359477002122,10.7850457031204,108.066032367921,0.0276557750842891
"2",2010,16.022,7.589892063367,32.00295473896,1.43161324129161,11.4896234417666,101.349643119874,0.374360521461341
"3",2010,24.6125116713352,13.5679015778207,31.7335024656396,2.24820931843915,11.2518066886195,100.675583254995,0.219754466034015
"4",2010,33.7640977443609,17.7319145453806,31.682533224079,1.97898355745547,11.476586783457,100.903253092932,0.488360772582038
"5",2010,42.8224101479915,16.4514246046089,31.9570328467336,0.494692478776966,11.054794515363,105.673475158566,0.323081415698376
"1",2011,4.2989417989418,5.259367994291,32.269686844828,0.688359477002122,10.7850457031204,108.066032367921,0.034779229449676
"2",2011,16.022,7.589892063367,32.00295473896,1.43161324129161,11.4896234417666,101.349643119874,0.336493824584297
"3",2011,24.6125116713352,13.5679015778207,31.7335024656396,2.24820931843915,11.2518066886195,100.675583254995,0.20302122026382
"4",2011,33.7640977443609,17.7319145453806,31.682533224079,1.97898355745547,11.476586783457,100.903253092932,0.512207630654614
"5",2011,42.8224101479915,16.4514246046089,31.9570328467336,0.494692478776966,11.054794515363,105.673475158566,0.321080153858943
"1",2012,4.2989417989418,5.259367994291,32.269686844828,0.688359477002122,10.7850457031204,108.066032367921,0.0428516465920787
"2",2012,16.022,7.589892063367,32.00295473896,1.43161324129161,11.4896234417666,101.349643119874,0.299660427402124
"3",2012,24.6125116713352,13.5679015778207,31.7335024656396,2.24820931843915,11.2518066886195,100.675583254995,0.199145745851502
"4",2012,33.7640977443609,17.7319145453806,31.682533224079,1.97898355745547,11.476586783457,100.903253092932,0.512517828541382
"5",2012,42.8224101479915,16.4514246046089,31.9570328467336,0.494692478776966,11.054794515363,105.673475158566,0.313291459905895
"1",2013,4.2989417989418,5.259367994291,32.269686844828,0.688359477002122,10.7850457031204,108.066032367921,0.0489307912140691
"2",2013,16.022,7.589892063367,32.00295473896,1.43161324129161,11.4896234417666,101.349643119874,0.272567553912112
"3",2013,24.6125116713352,13.5679015778207,31.7335024656396,2.24820931843915,11.2518066886195,100.675583254995,0.20565558167739
"4",2013,33.7640977443609,17.7319145453806,31.682533224079,1.97898355745547,11.476586783457,100.903253092932,0.470675562805641
"5",2013,42.8224101479915,16.4514246046089,31.9570328467336,0.494692478776966,11.054794515363,105.673475158566,0.28710907505534
"1",2014,4.2989417989418,5.259367994291,32.269686844828,0.688359477002122,10.7850457031204,108.066032367921,0.0508933751136497
"2",2014,16.022,7.589892063367,32.00295473896,1.43161324129161,11.4896234417666,101.349643119874,0.258639953093986
"3",2014,24.6125116713352,13.5679015778207,31.7335024656396,2.24820931843915,11.2518066886195,100.675583254995,0.217196129652008
"4",2014,33.7640977443609,17.7319145453806,31.682533224079,1.97898355745547,11.476586783457,100.903253092932,0.402236223971138
"5",2014,42.8224101479915,16.4514246046089,31.9570328467336,0.494692478776966,11.054794515363,105.673475158566,0.245250681752472
"1",2015,4.2989417989418,5.259367994291,32.269686844828,0.688359477002122,10.7850457031204,108.066032367921,0.0496518959019111
"2",2015,16.022,7.589892063367,32.00295473896,1.43161324129161,11.4896234417666,101.349643119874,0.257428802635521
"3",2015,24.6125116713352,13.5679015778207,31.7335024656396,2.24820931843915,11.2518066886195,100.675583254995,0.225735274068761
"4",2015,33.7640977443609,17.7319145453806,31.682533224079,1.97898355745547,11.476586783457,100.903253092932,0.339371995362649
"5",2015,42.8224101479915,16.4514246046089,31.9570328467336,0.494692478776966,11.054794515363,105.673475158566,0.204205605667663
"1",2016,4.2989417989418,5.259367994291,32.269686844828,0.688359477002122,10.7850457031204,108.066032367921,0.0481313728288075
"2",2016,16.022,7.589892063367,32.00295473896,1.43161324129161,11.4896234417666,101.349643119874,0.266382819922514
"3",2016,24.6125116713352,13.5679015778207,31.7335024656396,2.24820931843915,11.2518066886195,100.675583254995,0.223446564073532
"4",2016,33.7640977443609,17.7319145453806,31.682533224079,1.97898355745547,11.476586783457,100.903253092932,0.304015442259916
"5",2016,42.8224101479915,16.4514246046089,31.9570328467336,0.494692478776966,11.054794515363,105.673475158566,0.178814911039092
"1",2017,4.2989417989418,5.259367994291,32.269686844828,0.688359477002122,10.7850457031204,108.066032367921,0.0488156970014778
"2",2017,16.022,7.589892063367,32.00295473896,1.43161324129161,11.4896234417666,101.349643119874,0.282107484867504
"3",2017,24.6125116713352,13.5679015778207,31.7335024656396,2.24820931843915,11.2518066886195,100.675583254995,0.207713355637064
"4",2017,33.7640977443609,17.7319145453806,31.682533224079,1.97898355745547,11.476586783457,100.903253092932,0.303196582164147
"5",2017,42.8224101479915,16.4514246046089,31.9570328467336,0.494692478776966,11.054794515363,105.673475158566,0.175100084830526
"1",2018,4.2989417989418,5.259367994291,32.269686844828,0.688359477002122,10.7850457031204,108.066032367921,0.0526693717925024
"2",2018,16.022,7.589892063367,32.00295473896,1.43161324129161,11.4896234417666,101.349643119874,0.30152073460104
"3",2018,24.6125116713352,13.5679015778207,31.7335024656396,2.24820931843915,11.2518066886195,100.675583254995,0.183004946409166
"4",2018,33.7640977443609,17.7319145453806,31.682533224079,1.97898355745547,11.476586783457,100.903253092932,0.33587752804227
"5",2018,42.8224101479915,16.4514246046089,31.9570328467336,0.494692478776966,11.054794515363,105.673475158566,0.193178201080114
"1",2019,4.2989417989418,5.259367994291,32.269686844828,0.688359477002122,10.7850457031204,108.066032367921,0.0591228647562489
"2",2019,16.022,7.589892063367,32.00295473896,1.43161324129161,11.4896234417666,101.349643119874,0.322857480156225
"3",2019,24.6125116713352,13.5679015778207,31.7335024656396,2.24820931843915,11.2518066886195,100.675583254995,0.156761010222637
"4",2019,33.7640977443609,17.7319145453806,31.682533224079,1.97898355745547,11.476586783457,100.903253092932,0.394808156499219
"5",2019,42.8224101479915,16.4514246046089,31.9570328467336,0.494692478776966,11.054794515363,105.673475158566,0.22867944663769
